1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
CEAR25,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE,15/12/2024,"IPCA + 6,0013%",--,--,5.9654,0.5829,5.3825,6.5484,735.388529,100.0028,21,,
CEAR26,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE,15/06/2025,"IPCA + 6,1965%",5.4466,5.1215,5.2905,0.0196,5.2709,5.3102,727.590231,100.4782,140.31,,15/05/2025
CEEBA1,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA,15/08/2025,"IPCA + 6,2214%",5.837,5.3285,5.6148,0.1668,5.448,5.7817,471.695296,100.4174,183.29,,15/05/2025
CEEBB6,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/08/2030,"IPCA + 6,25%",7.2186,6.9734,7.089,0.0673,7.0217,7.1564,1033.918684,96.5589,1119.64,,15/08/2030
CEEBB7,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/11/2033,"IPCA + 6,1%",7.3753,7.047,7.1742,0.0989,7.0753,7.2733,1009.974024,93.9496,1552.05,0.05,15/08/2032
CEEBC3,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/10/2031,"IPCA + 5,8224%",7.2389,6.9927,7.0885,0.1814,6.9072,7.27,1113.010942,94.2123,1258.65,,15/08/2030
CEEBC4,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/04/2032,"IPCA + 6,2792%",7.2699,6.9968,7.1254,0.1861,6.9393,7.3116,1071.922268,95.8834,1331.98,0.05,15/08/2030
CEED12,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/12/2029,"IPCA + 7,1498%",7.3732,7.0695,7.1703,0.0828,7.0874,7.2532,1122.77692,99.9195,1060.4,,15/05/2029
CEED13,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/07/2030,"IPCA + 6,5%",7.3542,6.951,7.161,0.1249,7.0362,7.286,1049.609434,97.3515,1091.38,,15/05/2029
CEED15,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/05/2036,"IPCA + 6,5596%",7.4886,7.0903,7.2966,0.2027,7.0939,7.4994,991.696615,95.1438,1809.29,,15/05/2035
CEED21,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D,15/08/2029,"IPCA + 5,4409%",7.1645,6.7545,7.1288,0.1577,6.9711,7.2866,1149.264589,94.193,946.71,,15/05/2029
CEMT19,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/09/2025,"IPCA + 5,0797%",5.5881,5.0126,5.3206,0.1119,5.2087,5.4326,464.006522,99.8139,204.96,,15/05/2025
CEPE19,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE,15/07/2025,"IPCA + 6,0352%",5.6101,5.0299,5.3509,0.177,5.1739,5.528,474.835791,100.4129,160.4,,15/05/2025
CEPEB3,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/11/2033,"IPCA + 6,1%",7.3884,7.0608,7.1721,0.0992,7.0729,7.2713,1010.095918,93.9609,1552.09,,15/08/2032
CEPEC1,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/10/2031,"IPCA + 5,875%",7.2318,6.9793,7.0471,0.0903,6.9568,7.1375,1118.063784,94.6361,1257.63,0.35,15/08/2030
CEPEC2,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/04/2032,"IPCA + 6,2792%",7.2241,6.9863,7.0646,0.0844,6.9802,7.1491,1075.14435,96.1716,1332.52,,15/08/2030
CESE32,CELSE - CENTRAIS ELETRICAS DE SERGIPE S.A. (*),15/09/2030,"IPCA + 7,4941%",7.3441,7.0871,7.1115,0.1866,6.9249,7.2983,1080.744743,101.5908,1116.55,,15/08/2030
CESPA2,CESP-COMPANHIA ENERGETICA DE SAO PAULO (*) (**),15/08/2030,"IPCA + 4,3%",7.2686,6.9066,7.0783,0.1059,6.9723,7.1843,1189.112243,89.4478,1063.06,,15/05/2029
CESPA3,CESP-COMPANHIA ENERGETICA DE SAO PAULO (*),15/04/2034,"IPCA + 6,1661%",7.4585,6.8608,7.0681,0.1916,6.8765,7.2598,972.508511,94.565,1656.79,0.05,15/05/2033
CGASB1,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),15/07/2039,"IPCA + 6,4504%",6.9237,6.6587,6.7951,0.042,6.7531,6.8373,998.216407,97.1092,2276.88,,15/08/2040
CGMG18,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,15/08/2031,"IPCA + 5,27%",7.1708,6.9455,7.0321,0.074,6.9581,7.1063,1124.480586,94.5166,847.83,,15/08/2028
CGOS13,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/04/2031,"IPCA + 7,1%",7.3493,7.0044,7.1338,0.1065,7.0272,7.2404,1063.922881,99.8573,1140.49,,15/08/2030
CGOS16,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/05/2036,"IPCA + 6,4895%",7.3387,7.0889,7.2205,0.1046,7.116,7.3252,993.302094,95.1692,1813.23,0.15,15/05/2035
CGOS24,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/10/2031,"IPCA + 6,4407%",7.3026,7.0788,7.1893,0.1342,7.0551,7.3235,1018.088192,96.595,1242.82,,15/08/2030
CGOS28,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/09/2036,"IPCA + 6,6493%",7.3922,7.1599,7.261,0.1043,7.1567,7.3655,970.632435,95.7856,1888.16,0.05,15/05/2035
CGOS34,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/10/2035,"IPCA + 6,6789%",7.4432,7.0815,7.2887,0.1232,7.1655,7.412,1012.658976,96.062,1768.98,0.15,15/05/2033
CHSF13,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF (*),15/06/2031,"IPCA + 6,767%",7.395,7.1298,7.2182,0.0687,7.1495,7.2869,1020.347562,97.8133,1318.92,0.5,15/08/2030
CJEN13,TESC-TERMINAL SANTA CATARINA S/A (*),15/12/2035,"IPCA + 8,1693%",8.3697,7.9149,8.2797,0.3106,7.9691,8.5904,1182.870211,99.5205,1186.03,,15/08/2030
CLAG13,COLOMBO AGROINDUSTRIA SA (*),15/07/2028,"IPCA + 5,4806%",7.5663,7.001,7.3155,0.2194,7.0961,7.535,1179.712451,95.8905,611.24,,15/05/2027
CLCD26,CELESC DISTRIBUIÇÃO S/A (*),15/11/2030,"IPCA + 6,5279%",7.2647,6.8998,7.1422,0.1655,6.9768,7.3078,1055.05256,97.6305,1049.02,,15/05/2029
CLCD27,CELESC DISTRIBUIÇÃO S/A (*),15/07/2034,"IPCA + 6,9534%",7.2979,6.9982,7.1174,0.1404,6.9769,7.2579,1021.595437,99.0303,1601.03,0.5,15/05/2033
CLNG11,CALANGO 6 ENERGIA RENOVAVEL S.A.,27/06/2028,"IPCA + 8,7345%",7.0672,6.2849,6.8011,0.5138,6.2873,7.315,973.754363,102.1772,304.18,,15/08/2026
CLTM14,CONCESSIONARIA DAS LINHAS 8 E 9 DO SISTEMA DE TRENS METROPOLITANOS DE SAO PAULO S.A. (*),15/01/2042,"IPCA + 7,25%",8.313,7.9693,8.1095,0.124,7.9855,8.2336,995.800598,94.8178,1660.71,0.45,15/05/2033
CMDT33,CEMIG DISTRIBUIÇÃO S/A,15/02/2025,"IPCA + 5,1%",5.9696,5.3672,5.492,0.5844,4.9076,6.0765,502.018733,99.9055,64,0.35,
CMGD27,CEMIG DISTRIBUIÇÃO S/A,15/06/2026,"IPCA + 4,1%",6.0419,5.4906,5.77,0.4025,5.3676,6.1726,1349.208712,98.3719,259.39,0.45,15/05/2025
CMGD28,CEMIG DISTRIBUIÇÃO S/A (*),15/06/2029,"IPCA + 6,1052%",7.1509,6.8222,7.0093,0.1442,6.8651,7.1536,1088.105273,97.0295,894.16,,15/08/2028
CMGDB0,CEMIG DISTRIBUIÇÃO S/A (*),15/02/2034,"IPCA + 6,1469%",7.2039,6.849,7.001,0.0799,6.9211,7.0809,988.717906,94.9655,1616.95,0.5,15/05/2033
CMGDB1,CEMIG DISTRIBUIÇÃO S/A (*),15/09/2036,"IPCA + 6,5769%",7.2872,6.8646,7.0735,0.0597,7.0138,7.1334,978.709871,96.3225,2022.27,,15/05/2035
CMIN11,CSN MINERACAO S.A. (*),15/07/2031,"IPCA + 4,879%",7.6813,7.244,7.4617,0.0974,7.3643,7.5592,1074.730661,87.2643,1399.88,,15/08/2032
CMIN12,CSN MINERACAO S.A.,15/07/2032,"IPCA + 6,8798%",7.704,7.2686,7.4633,0.0485,7.4148,7.5118,1086.375665,96.8278,1487.76,,15/08/2032
CMIN21,CSN MINERACAO S.A. (*),15/07/2036,"IPCA + 5,021%",--,7.402,7.6033,0.3821,7.2212,7.9855,1020.177222,82.7961,1922.25,,15/05/2035
CMIN22,CSN MINERACAO S.A.,15/07/2037,"IPCA + 7,0673%",7.9882,7.3198,7.6261,0.1829,7.4433,7.8091,1077.418748,95.9714,1979.31,,15/05/2035
CMTR29,CEMIG GERAÇÃO E TRANSMISSÃO S/A (*),15/12/2029,"IPCA + 7,6245%",7.2514,6.8094,7.0364,0.0679,6.9685,7.1043,1152.769061,102.31,1051.93,0.35,15/05/2029
CNRD11,CONCESSIONARIA DA RODOVIA MS 306 S.A. (*) (**),15/12/2035,IPCA + 6%,8.4031,8.0619,8.1501,0.157,7.9931,8.3072,1156.50473,89.4171,1377.31,,15/08/2030
COCE18,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE (*),15/05/2032,"IPCA + 6,2137%",7.7597,6.9874,7.3818,0.176,7.2058,7.5579,1071.052999,94.4531,1308.52,0.05,15/08/2030
COMR14,COMERC PARTICIPACOES S.A. (*),15/11/2038,"IPCA + 7,9171%",7.6432,7.2585,7.435,0.3697,7.0652,7.8048,1108.51647,102.6972,1506.9,0.5,15/08/2032
COMR15,COMERC PARTICIPACOES S.A. (*),15/04/2040,"IPCA + 7,2209%",7.7021,7.3159,7.5012,0.096,7.4052,7.5973,963.826658,98.3008,1648.11,,15/05/2033
CONF11,CONFLUENCIA ENERGIA S/A (*),15/11/2041,"IPCA + 6,6018%",7.6876,7.1455,7.4619,0.1106,7.3514,7.5726,1174.040061,94.7091,1680.73,,15/05/2033
CONX12,TRIPLE PLAY BRASIL PARTICIPACOES S.A. (*),15/08/2029,"IPCA + 7,684%",12.0736,11.5263,11.647,0.2506,11.3964,11.8977,1011.632823,90.3502,700.28,0.05,15/05/2027
CPFGA2,CPFL TRANSMISSAO S.A (*),15/05/2031,"IPCA + 6,0265%",7.2763,6.8606,7.1342,0.2424,6.8917,7.3767,1080.456169,95.3684,1145.79,0.05,15/08/2030
CPFPA0,COMPANHIA PIRATININGA DE FORÇA E LUZ,15/08/2025,"IPCA + 5,8%",5.4997,4.9654,5.1947,0.2379,4.9569,5.4327,708.234359,100.4187,183.53,,15/05/2025
CPFPA5,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/10/2033,"IPCA + 6,1774%",7.1021,6.7252,6.9813,0.0213,6.96,7.0028,1003.932726,95.3587,1581.81,,15/08/2032
CPFPA7,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/04/2034,"IPCA + 6,235%",7.1779,6.8501,6.9645,0.1391,6.8254,7.1036,980.58929,95.5869,1655.71,0.35,15/05/2033
CPFPB7,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/04/2039,"IPCA + 6,3018%",6.9785,6.7129,6.9062,0.0364,6.8698,6.9427,973.938214,94.9508,2287.27,,15/08/2040
CPGT15,COPEL GERAÇÃO E TRANSMISSÃO S/A,15/09/2025,"IPCA + 7,6475%",5.5643,4.9273,5.2598,0.1215,5.1382,5.3814,285.458163,101.8282,203.56,,15/05/2025
CPGT26,COPEL GERAÇÃO E TRANSMISSÃO S/A,15/07/2025,"IPCA + 3,9%",5.2576,4.7424,5.0754,0.0976,4.9777,5.1731,1354.986787,99.2811,161.62,,15/05/2025
CPGT27,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/10/2031,"IPCA + 5,7138%",7.3818,6.9499,7.265,0.2444,7.0206,7.5096,1092.500132,92.9447,1260.14,,15/08/2030
CPGT28,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/01/2035,"IPCA + 6,8226%",7.465,7.0068,7.1629,0.1683,6.9946,7.3314,1085.29687,97.8668,1704.45,,15/05/2033
CPLD26,COPEL DISTRIBUICAO S/A (*),15/06/2031,"IPCA + 4,7742%",7.1424,6.6348,6.8921,0.1577,6.7344,7.0499,1129.400138,90.842,1202.44,,15/08/2030
CPLD29,COPEL DISTRIBUICAO S/A (*),15/05/2036,"IPCA + 6,2831%",7.1793,6.824,6.9783,0.0117,6.9665,6.9901,1000.157872,95.6907,1693.29,0.15,15/05/2033
CPLD37,COPEL DISTRIBUICAO S/A (*),15/05/2032,"IPCA + 6,1732%",7.2322,6.8443,7.0335,0.0865,6.947,7.1201,1084.092758,95.8666,1313.54,0.1,15/08/2030
CPTM15,LIGGA TELECOMUNICACOES S.A (*),15/09/2030,"IPCA + 8,8507%",12.7558,12.3223,12.402,0.2694,12.1326,12.6715,988.428398,88.1861,976.83,0.15,15/05/2029
CPXB22,ETC - EMPRESA TRANSMISSORA CAPIXABA S.A (*),15/09/2025,"IPCA + 6,1675%",5.7565,5.4163,5.6433,0.2188,5.4244,5.8622,704.865618,100.4022,204.35,0.1,15/05/2025
CRMG15,CONCESSIONÁRIA DA RODOVIA MG-050 S/A (*),15/12/2030,"IPCA + 5,9668%",8.1775,7.7172,7.9981,0.2135,7.7846,8.2117,1027.579008,94.2247,779.91,,15/08/2028
CRTR12,CONCESSIONARIA RODOVIAS DO TRIANGULO SPE S.A. (*),15/08/2041,"IPCA + 7,3201%",7.9952,7.4638,7.7726,0.0975,7.6751,7.8702,992.178113,96.8411,1911.1,,15/05/2035
CSAN33,COSAN S.A. (*),15/08/2031,"IPCA + 5,7531%",--,--,8.4555,0.069,8.3865,8.5246,1085.394805,88.5198,1208.04,,15/08/2030
CSMGA2,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),15/01/2026,"IPCA + 5,2737%",5.2543,4.6097,4.9603,0.0705,4.8898,5.031,545.723944,100.1916,161.86,,15/05/2025
CSMGA6,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2031,"IPCA + 5,2306%",7.1278,6.732,6.9608,0.1734,6.7875,7.1343,993.658449,94.5963,850.54,,15/08/2028
